target_median,chosen_lambda,start_id,is_proxy_start,median,mad,target_mad,median_error,abs_median_error,objective_value,success
0.0005432513202718869,3000,17,False,0.00037420355817874285,0.011565413339952145,0.011566368873441278,-0.0001690477620931441,0.0001690477620931441,0.5187086996193844,True
0.0005432513202718869,3000,18,False,0.0005432513202718869,0.006807193743155603,0.006807193743155603,0.0,0.0,0.006807193743155603,True
0.0005432513202718869,3000,19,False,0.0005432513202718869,0.0086381384388278,0.0086381384388278,0.0,0.0,0.0086381384388278,True
0.0008074198503033037,10,0,True,0.0008074198503033037,0.0058659811845644646,0.0058659811845644646,0.0,0.0,0.0058659811845644646,True
0.0008074198503033037,10,1,False,0.0008074198503033037,0.0063375226598214466,0.0063375226598214466,0.0,0.0,0.0063375226598214466,True
0.0008074198503033037,10,2,False,0.0008074198503033038,0.006287859907411269,0.006287859907411269,1.0842021724855044e-19,1.0842021724855044e-19,0.00628785990741127,True
0.0008074198503033037,10,3,False,0.0008074198503033037,0.0067051223774938235,0.0067051223774938235,0.0,0.0,0.0067051223774938235,True
0.0008074198503033037,10,4,False,0.0008074198503033037,0.006501737588576846,0.006501737588576846,0.0,0.0,0.006501737588576846,True
0.0008074198503033037,10,5,False,0.0008074198503033037,0.006550482176565208,0.006550482176565208,0.0,0.0,0.006550482176565208,True
0.0008074198503033037,10,6,False,0.0008074198503033037,0.007322576953821571,0.007322576953821571,0.0,0.0,0.007322576953821571,True
0.0008074198503033037,10,7,False,0.0008074198503033037,0.006610139472281302,0.006610139472281302,0.0,0.0,0.006610139472281302,True
0.0008074198503033037,10,8,False,0.0008074198503033037,0.006832850443391628,0.006832850443391628,0.0,0.0,0.006832850443391628,True
0.0008074198503033037,10,9,False,0.0008074198503033037,0.007951708128693426,0.007951708128693426,0.0,0.0,0.007951708128693426,True
0.0008074198503033037,10,10,False,0.0008074198503033037,0.007349072229128515,0.007349072229128515,0.0,0.0,0.007349072229128515,True
0.0008074198503033037,10,11,False,0.0008074198503033037,0.00688986026181005,0.00688986026181005,0.0,0.0,0.00688986026181005,True
0.0008074198503033037,10,12,False,0.0008074198503033037,0.006205089107189153,0.006205089107189153,0.0,0.0,0.006205089107189153,True
0.0008074198503033037,10,13,False,0.0008074198503033037,0.006491842988991366,0.006491842988991366,0.0,0.0,0.006491842988991366,True
0.0008074198503033037,10,14,False,0.0008074198503033037,0.006863200759541525,0.006863200759541525,0.0,0.0,0.006863200759541525,True
0.0008074198503033037,10,15,False,0.0008074198503033037,0.006585199405691797,0.006585199405691797,0.0,0.0,0.006585199405691797,True
0.0008074198503033037,10,16,False,0.0008074198503033037,0.007222093882239888,0.007222093882239888,0.0,0.0,0.007222093882239888,True
0.0008074198503033037,10,17,False,0.0008074198503033037,0.0061082212374182305,0.0061082212374182305,0.0,0.0,0.0061082212374182305,True
0.0008074198503033037,10,18,False,0.0008074198503033063,0.00649603437650921,0.00649603437650921,2.6020852139652106e-18,2.6020852139652106e-18,0.006496034376509236,True
0.0008074198503033037,10,19,False,0.0008074198503033037,0.006766649699080812,0.006766649699080812,0.0,0.0,0.006766649699080812,True
0.0010715883803347204,30,0,True,0.0010715883803347204,0.007824288032566995,0.007824288032566995,0.0,0.0,0.007824288032566995,True
0.0010715883803347204,30,1,False,0.001053269359566455,0.00832400579129905,0.008324240596622907,-1.8319020768265293e-05,1.8319020768265293e-05,0.00887357641434701,True
0.0010715883803347204,30,2,False,0.0010715883803347204,0.00847723060530517,0.00847723060530517,0.0,0.0,0.00847723060530517,True
0.0010715883803347204,30,3,False,0.001024953590615281,0.009799901138770415,0.00980028468228924,-4.663478971943941e-05,4.663478971943941e-05,0.011198944830353597,True
0.0010715883803347204,30,4,False,0.0010715883803347204,0.007640848698818128,0.007640848698818128,0.0,0.0,0.007640848698818128,True
0.0010715883803347204,30,5,False,0.0008197454568364959,0.010722224532951194,0.010724736665354957,-0.00025184292349822446,0.00025184292349822446,0.018277512237897926,True
0.0010715883803347204,30,6,False,0.0010715883803347204,0.007640430116183244,0.007640430116183244,0.0,0.0,0.007640430116183244,True
0.0010715883803347204,30,7,False,0.0010715883803347204,0.008246954298032693,0.008246954298032693,0.0,0.0,0.008246954298032693,True
0.0010715883803347204,30,8,False,0.0010715883803347204,0.006425435146853673,0.006425435146853673,0.0,0.0,0.006425435146853673,True
0.0010715883803347204,30,9,False,0.000999679865861591,0.007943504011885634,0.007944389256645193,-7.190851447312933e-05,7.190851447312933e-05,0.010100759446079514,True
0.0010715883803347204,30,10,False,0.0010715883803347204,0.007625992126009848,0.007625992126009848,0.0,0.0,0.007625992126009848,True
0.0010715883803347204,30,11,False,0.0006206167006597152,0.01117332948290316,0.011180787945823296,-0.0004509716796750052,0.0004509716796750052,0.024702479873153313,True
0.0010715883803347204,30,12,False,0.001063013378562056,0.007012681290975621,0.007012751832441775,-8.575001772664296e-06,8.575001772664296e-06,0.00726993134415555,True
0.0010715883803347204,30,13,False,0.0010715883803347204,0.006739311843409105,0.006739311843409105,0.0,0.0,0.006739311843409105,True
0.0010715883803347204,30,14,False,0.0010715883803347204,0.008913247457687016,0.008913247457687016,0.0,0.0,0.008913247457687016,True
0.0010715883803347204,30,15,False,0.0010715883803347204,0.00942790655835447,0.00942790655835447,0.0,0.0,0.00942790655835447,True
0.0010715883803347204,30,16,False,0.0010715883803347204,0.0070716029084574635,0.0070716029084574635,0.0,0.0,0.0070716029084574635,True
0.0010715883803347204,30,17,False,0.0010715883803347204,0.006928733785948974,0.006928733785948974,0.0,0.0,0.006928733785948974,True
0.0010715883803347204,30,18,False,0.0010715883803347204,0.008173556188950883,0.008173556188950883,0.0,0.0,0.008173556188950883,True
0.0010715883803347204,30,19,False,0.0010715883803347204,0.007086251938590389,0.007086251938590389,0.0,0.0,0.007086251938590389,True
0.001335756910366137,10000,0,True,0.001335756910366137,0.009874776018438669,0.009874776018438669,0.0,0.0,0.009874776018438669,True
0.001335756910366137,10000,1,False,0.0008384675436495792,0.013033380039522962,0.013041984797078299,-0.0004972893667165579,0.0004972893667165579,4.985927047205101,True
0.001335756910366137,10000,2,False,0.0012989209145251612,0.010433565233716439,0.010433875017854989,-3.683599584097591e-05,3.683599584097591e-05,0.37879352364347546,True
0.001335756910366137,10000,3,False,0.001335756910366137,0.009392809922339812,0.009392809922339812,0.0,0.0,0.009392809922339812,True
0.001335756910366137,10000,4,False,0.0012958035717632876,0.015022546796660943,0.015022598562328515,-3.995333860284944e-05,3.995333860284944e-05,0.41455593282515535,True
0.001335756910366137,10000,5,False,0.0016215664041576705,0.010757414089956105,0.010760450006722584,0.0002858094937915334,0.0002858094937915334,2.86885235200529,True
0.001335756910366137,10000,6,False,0.0013064775636803037,0.008694144287727218,0.008694418901798099,-2.9279346685833364e-05,2.9279346685833364e-05,0.3014876111460608,True
0.001335756910366137,10000,7,False,0.001335756910366137,0.011597468007944853,0.011597468007944853,0.0,0.0,0.011597468007944853,True
0.001335756910366137,10000,8,False,0.0011912602029890953,0.012346954043444288,0.012347947735800576,-0.00014449670737704174,0.00014449670737704174,1.4573140278138617,True
0.001335756910366137,10000,9,False,0.001165622361505636,0.014412298184248124,0.014413549408119111,-0.00017013454886050106,0.00017013454886050106,1.7157577867892586,True
0.001335756910366137,10000,10,False,0.0012454793781535925,0.009750403183236434,0.009751228592402265,-9.027753221254459e-05,9.027753221254459e-05,0.9125257253086823,True
0.001335756910366137,10000,11,False,0.0013002652388492963,0.012375661844783096,0.012375793979318117,-3.549167151684074e-05,3.549167151684074e-05,0.3672923770131905,True
0.001335756910366137,10000,12,False,0.0008384675436495792,0.013033380039522962,0.013041984797078299,-0.0004972893667165579,0.0004972893667165579,4.985927047205101,True
0.001335756910366137,10000,13,False,0.001335756910366137,0.0073949881978070875,0.0073949881978070875,0.0,0.0,0.0073949881978070875,True
0.001335756910366137,10000,14,False,0.001165622361505636,0.014412298184248124,0.014413549408119111,-0.00017013454886050106,0.00017013454886050106,1.7157577867892586,True
0.001335756910366137,10000,15,False,0.001335756910366137,0.017772687386331486,0.017772687386331486,0.0,0.0,0.017772687386331486,True
0.001335756910366137,10000,16,False,0.0014277795261767867,0.01849565148424384,0.018495854890532723,9.202261581064963e-05,9.202261581064963e-05,0.9387218095907401,True
0.001335756910366137,10000,17,False,0.001335756910366137,0.01256092435212417,0.01256092435212417,0.0,0.0,0.01256092435212417,True
0.001335756910366137,10000,18,False,0.001335756910366137,0.010897476451808944,0.010897476451808944,0.0,0.0,0.010897476451808944,True
0.001335756910366137,10000,19,False,0.0008384675436495792,0.013033380039522962,0.013041984797078299,-0.0004972893667165579,0.0004972893667165579,4.985927047205101,True
0.0015999254403975538,10,0,True,0.0013274232969774065,0.008204348329403236,0.008210261852528057,-0.0002725021434201473,0.0002725021434201473,0.010929369763604709,True
0.0015999254403975538,10,1,False,0.0015999254403975538,0.010425068474211882,0.010425068474211882,0.0,0.0,0.010425068474211882,True
0.0015999254403975538,10,2,False,0.0014970681168192772,0.011059148843632075,0.01106055325852837,-0.00010285732357827662,0.00010285732357827662,0.012087722079414841,True
0.0015999254403975538,10,3,False,0.0015260597350977947,0.008330764198434296,0.008332257642778514,-7.386570529975913e-05,7.386570529975913e-05,0.009069421251431887,True
0.0015999254403975538,10,4,False,0.0012764467974555336,0.007174924776855767,0.007187764125220868,-0.00032347864294202024,0.00032347864294202024,0.01040971120627597,True
0.0015999254403975538,10,5,False,0.001230589154115996,0.008357985637215475,0.008369371725189303,-0.00036933628628155776,0.00036933628628155776,0.012051348500031053,True
0.0015999254403975538,10,6,False,0.001269472034269071,0.008219456209344465,0.008229322046562912,-0.0003304534061284827,0.0003304534061284827,0.011523990270629293,True
0.0015999254403975538,10,7,False,0.00017335076397717586,0.013023387123768907,0.013080556969541019,-0.001426574676420378,0.001426574676420378,0.02728913388797269,True
0.0015999254403975538,10,8,False,0.0015999254403974725,0.008278324633066284,0.008278324633066284,-8.131516293641283e-17,8.131516293641283e-17,0.008278324633067097,True
0.0015999254403975538,10,9,False,0.0016215664041576705,0.010757414089956105,0.010757448451906113,2.1640963760116705e-05,2.1640963760116705e-05,0.010973823727557272,True
0.0015999254403975538,10,10,False,0.0011907559219021232,0.008583275296345056,0.008597591836049998,-0.00040916951849543064,0.00040916951849543064,0.012674970481299362,True
0.0015999254403975538,10,11,False,0.0015999254403975538,0.009455970391754975,0.009455970391754975,0.0,0.0,0.009455970391754975,True
0.0015999254403975538,10,12,False,0.001038283756426493,0.007112558726456919,0.007135324099960393,-0.0005616416839710609,0.0005616416839710609,0.012728975566167528,True
0.0015999254403975538,10,13,False,0.0015999254403975538,0.00985583818744302,0.00985583818744302,0.0,0.0,0.00985583818744302,True
0.0015999254403975538,10,14,False,0.0015999254403975538,0.010139841315351217,0.010139841315351217,0.0,0.0,0.010139841315351217,True
0.0015999254403975538,10,15,False,0.0012419536072484192,0.0072856420583731546,0.007298681975222492,-0.00035797183314913465,0.00035797183314913465,0.010865360389864501,True
0.0015999254403975538,10,16,False,0.0016215664041576705,0.010757414089956105,0.010757448451906113,2.1640963760116705e-05,2.1640963760116705e-05,0.010973823727557272,True
0.0015999254403975538,10,17,False,0.0012594190450248613,0.00764656962209425,0.007656627721770795,-0.00034050639537269245,0.00034050639537269245,0.011051633575821174,True
0.0015999254403975538,10,18,False,0.0009486718688684477,0.007793980984560266,0.007824077348671899,-0.0006512535715291061,0.0006512535715291061,0.014306516699851328,True
0.0015999254403975538,10,19,False,0.0013528445828148196,0.00847249017543344,0.008477926319081616,-0.0002470808575827342,0.0002470808575827342,0.010943298751260782,True
0.0018640939704289705,30,0,True,0.0017097946927859364,0.01050647744456675,0.010508631579775453,-0.0001542992776430341,0.0001542992776430341,0.015135455773857772,True
0.0018640939704289705,30,1,False,0.00174675393029744,0.01252826327497796,0.012528858454564485,-0.00011734004013153054,0.00011734004013153054,0.016048464478923878,True
0.0018640939704289705,30,2,False,0.0016736838235282584,0.010614311067205114,0.010616960135687645,-0.0001904101469007121,0.0001904101469007121,0.016326615474226477,True
0.0018640939704289705,30,3,False,0.0012017829370934156,0.010028113856364923,0.010054418568531282,-0.0006623110333355549,0.0006623110333355549,0.029897444856431567,True
0.0018640939704289705,30,4,False,0.0018329930448662823,0.017615129841555298,0.017615146558872696,-3.1100925562688175e-05,3.1100925562688175e-05,0.018548157608435943,True
0.0018640939704289705,30,5,False,0.0018640939704289705,0.016680964350377834,0.016680964350377834,0.0,0.0,0.016680964350377834,True
0.0018640939704289705,30,6,False,0.00174675393029744,0.01252826327497796,0.012528858454564485,-0.00011734004013153054,0.00011734004013153054,0.016048464478923878,True
0.0018640939704289705,30,7,False,0.00174675393029744,0.01252826327497796,0.012528858454564485,-0.00011734004013153054,0.00011734004013153054,0.016048464478923878,True
0.0018640939704289705,30,8,False,0.0017322973837254185,0.010252437253664556,0.01025472987604601,-0.00013179658670355206,0.00013179658670355206,0.014206334854771118,True
0.0018640939704289705,30,9,False,0.00174675393029744,0.01252826327497796,0.012528858454564485,-0.00011734004013153054,0.00011734004013153054,0.016048464478923878,True
0.0018640939704289705,30,10,False,0.0012541833677866922,0.007903856565907664,0.007932017192246317,-0.0006099106026422783,0.0006099106026422783,0.02620117464517601,True
0.0018640939704289705,30,11,False,0.001290663644733625,0.00921737815185047,0.009231172768887765,-0.0005734303256953455,0.0005734303256953455,0.026420287922710832,True
